"8000","8001","8002","8003","8004","8006","8007","8008","8009","8010","8011","8012","8013","8014","8016","8017","8018","8020","8021","8022","8023","8024","8025","8026","8027","8028","8029","8030","8032","8033","8034","8035","8036","8037","8038","8039","8041","AK_SG_10","AK_SG_11","AK_SG_12","AK_SG_15","AK_SG_16","AK_SG_17","AK_SG_18","AK_SG_19","AK_SG_2","AK_SG_20","AK_SG_22","AK_SG_25","AK_SG_26","AK_SG_28","AK_SG_29","AK_SG_4","AK_SG_5","AK_SG_7","AK_SG_8","AK_SG_9","AK_SK_1","AK_SK_10","AK_SK_11","AK_SK_12","AK_SK_13","AK_SK_14","AK_SK_15","AK_SK_17","AK_SK_18","AK_SK_2","AK_SK_25","AK_SK_26","AK_SK_27","AK_SK_29","AK_SK_30","AK_SK_32","AK_SK_33","AK_SK_35","AK_SK_36","AK_SK_37","AK_SK_38","AK_SK_39","AK_SK_40","AK_SK_44","AK_SK_45","AK_SK_47","AK_SK_47.2","AK_SK_48","AK_SK_49","AK_SK_49.2","AK_SK_5","AK_SK_8","AK_SK_9","AK_SR_1","AK_SR_10","AK_SR_2","AK_SR_2.2","AK_SR_3","AK_SR_4","AK_SR_5","AK_SR_6","AK_SR_7","AK_SR_8","AK_SR_9","AK_SW_1","AK_SW_11","AK_SW_12","AK_SW_14","AK_SW_2","AK_SW_3","AK_SW_4","AK_SW_5","AK_SW_7","AK_SW_8","AK_SW_9"
"GH13_6",0,0,0.0242189540401474,0.020530210552529,0.0190011156575849,0,0,0,0,0,0,0,0,0.00198421502173441,0,0,0.00473496742428875,0,0,0,0.116843901803648,0,0,0,0,0,0,0.0878464001913403,0,0.00568067325402384,0,0.000258808924811845,0.00376171888861067,0,0,0,0,0.0933328000333803,0.219215766793673,0.169433198150988,0.190077523499543,0.16394923883866,0,0,0.114083977014687,0.0660775872358968,0.0852876494193684,0.0668721727750411,0.183629049262021,0.271407360567284,0.131518139349954,0.0457931975694662,0.117271127556137,0.160691921879261,0.169264309455581,0.154566360456641,0.237991158759614,0.215450734947462,0,0.203175927395797,0.173128513094302,0.184197145856261,0.164152535197257,0.103778590150596,0.241582001031044,0.0291683662496476,0.223395088510428,0.014815768018168,0.109909239658041,0.040810047675787,0.046726925624423,0.168943629569974,0,0.0328423929635852,0.046291580731843,0.150921040336754,0.0221846391458931,0.150915122221641,0,0.139901544314051,0.0026595329343701,0.0293536757253538,0.151188013064854,0.210641879701513,0.224988507947024,0.0340451474806598,0.2017788186674,0.0679738459377607,0.0417985724921716,0.167012191171194,0.00142457295351428,0.181027164638077,0.00882297609560108,0.0970989951063463,0.171671063843278,0.104010050472476,0.23756379482787,0.0345635475020913,0.075875364675021,0.203300245998624,0.0786646060399264,0.0460255690344616,0.144160562337064,0.240741451876993,0.261862079399115,0.196914527831307,0.155908580903751,0.132964578441132,0.0866506898459145,0.235006651797538,0.161503182697889,0.174616009301928
"GH13_7",0,0,0,0,0.00207769089961114,0.00165252540584081,0,0,0,0,0,0,0,0.00569031504292563,0,0,0,0,0,0,0,0,0.00435238814039384,0,0,0,0,0,0,0,0,0.000807138877108126,0,0,0,0,0,0,0,0.0094897854129946,0.0216404315872688,0,0,0,0.0208124105771043,0.00235870089764341,0.0140721780321231,0.0082733675696238,0,0.0314056958931119,0.0094569917713651,0.00673283511250856,0,0,0,0,0,0.00924752943041502,0,0,0,0.000955455993393582,0,0.014007883742581,0.00684774029165499,0.0137726210167391,0.0159446393494025,0,0,0,0.02042127758529,0,0,0.00561314957881592,0.00145153315882653,0,0.00218197999872362,0,0,0.00411743239632514,0,0,0,0.00956294498515306,0.00757172981114422,0,0.00375758261460473,0,0,0.00661198222748901,0,0.00706893880127297,0,0,0,0.0154066582447377,0.012567102954621,0,0.0103625277059596,0.0044214723577258,0,0.00257966060388585,0.0313428937896118,0,0.0466371990102361,0.0347821419702363,0.0186929809907535,0.0193012863925863,0,0.0172074929506731,0,0
"GH13_8",0.14925667509989,0.183622756505298,0.14074146764921,0.11828978240517,0.140369619312129,0.147011366329496,0.150354655499312,0.145789372144365,0.107201177594167,0.123487130491602,0.10456154002231,0.168095879392869,0.135557100562516,0.0980712580109299,0.10746933365103,0.101084370304703,0.174574265528212,0.141820424491381,0.174339197952874,0.130649467165368,0.185593353556733,0.165133477082361,0.0860221970533463,0.106690351310508,0.125380959990353,0.102352710575889,0.135678526136649,0.217745377354084,0.157364817876117,0.144626883696515,0.128578017883866,0.0832767431631258,0.129218490321875,0.0987615984112708,0.152285938356601,0.12737280782443,0.138586427518467,0.134496827341838,0.238855504257259,0.178922983563983,0.166230313066403,0.253066258599206,0.0125871235960274,0.0395644479514255,0.122063861677973,0.141579744893775,0.106795636894455,0.125197646574777,0.245916476612183,0.31003528152413,0.16913882183401,0.0760168045382414,0.173816153324208,0.197342669723695,0.208933245513322,0.186003947904271,0.251804539510403,0.236323307250941,0.15356983641818,0.203175927395797,0.180877609470274,0.20811021552645,0.071053217713665,0.172641828116591,0.259995918639274,0.105655390912534,0.262189642294896,0.0662664000089484,0.145135861222151,0.0703606092465352,0.0956293860719951,0.183355898413891,0.059470522346497,0.0384555425424011,0.106894257831376,0.168393702808092,0.0511002592474326,0.176957482757602,0.129925818742605,0.16913836985211,0.0309855387959366,0.0585617707594112,0.16111435873155,0.234067848765509,0.237565017489632,0.15108707301671,0.250549132161354,0.128146544661117,0.0508687339483977,0.176040945338723,0.181008755476191,0.225512842751591,0.177878217915062,0.115139920182653,0.196113162535724,0.150057041306283,0.284648589760198,0.127027413118023,0.121666693070598,0.216222072042531,0.111290440286186,0.0486052296383475,0.247704538408669,0.240741451876993,0.104055373526414,0.314976201288282,0.214191751058281,0.129359157080463,0.146228317399453,0.252934111138454,0.165315024503149,0.288781484062525
"GH13_9",0.222023963822769,0.16323355825936,0.259591839600892,0.262594911014649,0.221828513731428,0.290842319125771,0.254256993619181,0.238502123404253,0.348562872335251,0.282478877769169,0.375202683148933,0.149641578539929,0.269021476864746,0.349753685722054,0.394519264059025,0.312228117908845,0.232990335718949,0.16703176365891,0.199434998542162,0.206669902356483,0.208641710335124,0.132751540827448,0.452941319487204,0.317151308508091,0.292441231293725,0.375345490280176,0.273463571698475,0.141573605161234,0.198809720458012,0.250412445448301,0.253878693485196,0.362782837784941,0.253542674929852,0.364690470276205,0.290325303825081,0.28788784187773,0.225151728639986,0.345571708544301,0.146515548904807,0.239542056487319,0.12183440879052,0.0693538988931083,0.499121992320562,0.80660361130788,0.382698197299468,0.381693581101114,0.467582759341431,0.53815388717309,0.1275185414364,0.0117569460361705,0.430987861707065,0.542289024281133,0.318188506947909,0.229752428810866,0.203509157949453,0.190609303587905,0.105652074081945,0.107632331641425,0.0741125240621692,0.215174528229462,0.210932469047411,0.172510461178487,0.227608194687154,0.249714543697096,0.112078229294571,0.277821291945212,0.112051915563929,0.415417326971371,0.240744735015468,0.439369702549614,0.308798584425085,0.184501084412758,0.371448211440488,0.446143493509223,0.328063505393016,0.252148550837007,0.435714874864678,0.178828175586067,0.336314978155978,0.238032998821503,0.412518585116957,0.381414795460384,0.181737549081035,0.135476074176333,0.132570853843423,0.252577028813527,0.126552935560703,0.373968436496346,0.491851026315228,0.181152994472777,0.0267402243504368,0.121020169151704,0.0379537039700553,0.268426944614305,0.289755809594476,0.0884606329683814,0.0646897730394577,0.331353577108795,0.710639223891269,0.125743350676365,0.332143231128126,0.319641116308087,0.213861602976786,0.0951026429748362,0.0347652735299343,0.070842563304453,0.175671576008161,0.486966789062084,0.255124938836455,0.162223268931913,0.36582028473925,0.205116571491584
"GH130",0.418294429973549,0.39048810391775,0.285273442263606,0.206032709908338,0.292243628060257,0.402088901766911,0.365327914137993,0.378760012407424,0.337271675874624,0.363277179651196,0.385843498494173,0.362101889686991,0.286902152236651,0.29405313194456,0.275772013405542,0.251300312278648,0.358441536165064,0.375700861618806,0.412072583915204,0.402233116157869,0.315191290642339,0.405110910276489,0.171451647983681,0.475113488712804,0.411627719650602,0.38527405715221,0.338759917349256,0.269871739654757,0.358021172256021,0.280703700211449,0.328076340077132,0.30275588887958,0.356375192784274,0.309385428307668,0.41307639938931,0.39583505627533,0.354962284081029,0.208030488101913,0.304967016658933,0.4172797853453,0.204955308575351,0.164545050273398,0.232110128083567,0.166764105135181,0.201454853372312,0.250804963300902,0.140215774846579,0.112424221890309,0.179096390785541,0.27816982072625,0.26147518676199,0.286544176887036,0.220545980905096,0.253614129998416,0.582397017415402,0.337333653952422,0.277648936476626,0.234330115520579,0.443579264692982,0.220870391232694,0.288295956161818,0.25761298815401,0.17480514480142,0.169083286432812,0.368122001372851,0.263537446441375,0.262571603548601,0.100782555852015,0.355640116174996,0.109778880889886,0.12218111702069,0.312281586285942,0.158369526819685,0.0578902354520868,0.138653406708845,0.151883917071273,0.0638547769851304,0.264089375802796,0.24761561522172,0.492435439062525,0.117853169074215,0.193653665098594,0.166801717254624,0.394084007911953,0.272453264057742,0.566931070013913,0.237668454757311,0.205494560841959,0.249307264434158,0.210133183757984,0.648829950226175,0.407633769762321,0.631539778573242,0.161068346821295,0.202050344589214,0.132976584057336,0.257257571162728,0.283432778200562,0.141390853947128,0.187526906058782,0.14809950639634,0.186891794551947,0.282181005272844,0.240741451876993,0.156875451890026,0.330970617355392,0.35519742410913,0.2694877067106,0.331978864038273,0.357738468696045,0.198742340221709,0.174616009301928
"GH133",0.186168335755553,0.178248426026771,0.195839476897395,0.182445487879134,0.150662963507822,0.180821617096538,0.18759915828471,0.188539091728937,0.130871264841274,0.170020136461426,0.131335751226985,0.201620284151685,0.127965570511357,0.127826103312072,0.119794167892775,0.132925836398248,0.185224756434092,0.196564087672847,0.205440871325586,0.1825300616341,0.206686495807851,0.182852904166389,0.0898789180151321,0.13412837895448,0.127600014213874,0.1405590792131,0.157894820393901,0.228710409287994,0.184222313214357,0.155841118672762,0.140580158560081,0.126242751962606,0.182154548232192,0.118930345705998,0.170171774639115,0.16787905109322,0.176384369425244,0.185138589161826,0.24649594455667,0.214298361664742,0.287679176530203,0.269360695481002,0.151236794418785,0.126037156236189,0.178478191684823,0.130586015956647,0.106795636894455,0.143410696319265,0.345260811822964,0.332239807539465,0.198524735248688,0.255433679650309,0.247844915019664,0.289110999559306,0.231716785675166,0.197689924852356,0.296558595109849,0.256643903423344,0.173613963146831,0.236823389467683,0.242481464907885,0.247492078929047,0.182142442122851,0.230876500529971,0.268196142873484,0.116468214577099,0.269710939813693,0.0938212764465154,0.176620371823932,0.109789962972094,0.170251772627449,0.183355898413891,0.0756051898350063,0.0419688903532153,0.127259841671142,0.168393702808092,0.0410494742712751,0.198849491174118,0.129925818742605,0.19905184006217,0.0262276102038343,0.0713646705118453,0.172339215472924,0.275428011751595,0.271807479351859,0.177575579845999,0.241121427543231,0.107954117623467,0.121873513462925,0.201158397207819,0.160945014100259,0.273530110273581,0.175575957376086,0.248189722294631,0.26118884924137,0.24346649588179,0.320394443382464,0.176002768447774,0.112776245394729,0.338575284854669,0.148115944001782,0.0569995057786747,0.249202187118432,0.321591146238153,0.328010650039698,0.313837820953314,0.276158298542255,0.204400686141134,0.160019536811687,0.286638019773392,0.183823580053763,0.288781484062525
"GH136",0.0736543548546249,0.0454687953438432,0.0500069821144599,0.0653038189483294,0.0246864809837103,0.0425817836332071,0.0770063759526596,0.0464519102621732,0.0449611525241076,0.0536744230973509,0.052376040538897,0.110028350966103,0.0402448377419708,0.0563387174946321,0.0228283500849458,0.0429407849660443,0.0424992752025052,0.0463221882541172,0.0428392961677023,0.0733789752204973,0.0227357088296363,0.0672557011635278,0.069171125480522,0.0359300859561839,0.0519533480195252,0.0385720470322003,0.060672984053334,0.0375864528179361,0.048219002933917,0.0310913848534351,0.0869733287125697,0.0353255834861163,0.0826108675069544,0.0969929515576838,0.0494796353511442,0.0431534949950632,0.0528929447363442,0.0266686513445233,0.00393389652230282,0.0163079261033949,0.0103373484496067,0,0.068410941786849,0.0309744601909703,0.00853216240664873,0.0162268085520839,0.0350734235051738,0.0164327947454841,0,0,0.00517820248272366,0.0174892168347988,0.0215460039168118,0,0.0103929085363472,0.00670877941714124,0.00548662544489523,0,0.0253982514423934,0.00836933199064594,0,0.00446560262945643,0,0,0.00906444001952128,0.0107779894353406,0,0.0214791133963579,0.0124158907952606,0,0,0.0208365687668736,0.0460883109744583,0,0.0149719826462765,0,0,0.00271664387178651,0,0.0456014238259292,0.0200180168998859,0.032576842395391,0,0.00746513589412156,0.002176858243916,0.0160321563334024,0.00197184077046165,0.0356594224803966,0.0282574022718013,0,0.0408544872262649,0.0239311578196711,0.0416989446281663,0.00771085887787782,0.00248349300146324,0.00807863503528385,0.00435252995678804,0.209838442952813,0,0.0123310898082308,0.0210137831166263,0.0279083332449952,0,0,0,0.0205638383436817,0,0,0.0478910571328096,0,0,0
"GH137",0.0561441015975453,0.0424686274703126,0.0189602339872095,0.025803097197789,0.0215373940575079,0.0263559109990767,0.047558293679624,0.0239199222156579,0.0236968241166402,0.0507117230825518,0.0241164987686428,0.0496862368048731,0.0168656498021959,0.0129711215524231,0.00942021021191532,0.0359213159845554,0.0192613584831331,0.0400223828698127,0.0240787284696323,0.0739020940381823,0.0205402591761467,0.0442280811486057,0.0162767826742293,0.0747727620637534,0.0685563697974561,0.0378091982868591,0.036472370783828,0.0294548942752321,0.042999304387864,0.017699607113212,0.0534029581928033,0.0238502469573741,0.0554551679301415,0.0230045896263925,0.024049695797264,0.0374479034692619,0.0444578376018335,0,0,0.0413914019279845,0.0193287533516962,0.0779608280237381,0.00556167052698508,0,0.0117717299387016,0.00451087016915469,0,0.00934078932610624,0.0624178108792082,0.0758713735992481,0.022035183901801,0.0191672019002832,0.0479392414416035,0,0.0161652506792481,0.0322910345387452,0.0265511447781895,0.0626047132989976,0.0782944149107247,0.0902414813723328,0.0168537141516214,0.0482391922621515,0.0203146424616666,0.0244667920446825,0.0936128569215372,0.0580781505453317,0.0337573012328958,0.00988753658896861,0.0235948827907552,0,0.0329059510471591,0.0322494958715836,0.0235767851183445,0.00649479620494079,0.00556736905342978,0.0157529906263555,0.011366041195201,0.0262470408159954,0,0.024836591176784,0.0026476272307894,0.0064321373142522,0.0494604004827586,0.0572790741407026,0.0415749835701008,0.0655881757714518,0.034685925192435,0.0106001185213129,0.0281109142563196,0.0376286212911789,0.0769937402218923,0.0137884905860713,0.0820670897863298,0.0168934796065295,0.0244026811614396,0.0163948130530204,0.0554837125545925,0.0231752304084266,0.0383025458085167,0.00928876892564692,0.0123339470647166,0.0193803241813674,0.0149438350106254,0.0748162495188089,0.0265047475079157,0.0375110390919234,0.0392044149976266,0.0322549123289516,0.052095467663618,0.0240549394683511,0.0378117879736119,0
"GH138",0.0536480021729848,0.0388592377674579,0.0219079521744783,0.0218391346621661,0.0181017240545794,0.0235081912888315,0.0304837637455123,0.0227136549687342,0.0196240853192728,0.0342888788359212,0.0263524139691926,0.0491054007472364,0.0156178730709854,0.0109979306479769,0.00898974522650648,0.0205867753888465,0.0167340676566153,0.0357191228221592,0.0231429556852704,0.0725435337249314,0.013629282574176,0.0163041008801489,0.011427065606494,0.0609378973864393,0.0501827217401582,0.0289640260494641,0.0322436055888616,0.0278833393827758,0.0382417861886385,0.0190739320318782,0.0514695711045089,0.0184968949332313,0.0671959750009689,0.0223297382620149,0.0174704570114863,0.0405683480142776,0.0440230281194602,0,0,0.0413914019279845,0.0193287533516962,0.0779608280237381,0.00556167052698508,0,0.0117717299387016,0.00261355928765253,0,0.00934078932610624,0.028985453624931,0.0617892191049567,0.022035183901801,0.0191672019002832,0.0479392414416035,0,0.0116214747608818,0.0189038603682614,0.021981157459882,0.0626047132989976,0.0760638171817578,0.0828880388044051,0.0168537141516214,0.0432330817385601,0.0203146424616666,0.0244667920446825,0.0936128569215372,0.0139814679857779,0.029667891032703,0.00277469873149711,0.0235948827907552,0,0.0329059510471591,0.0322494958715836,0.0229793193048055,0.00649479620494079,0.00556736905342978,0.0157529906263555,0,0.0199697833777732,0,0.0137674980881475,0,0,0.0494604004827586,0.0541525801775794,0.0385560099486786,0.0695431485882683,0.0184501501685021,0.00932071061132417,0.00695149579173882,0.0376286212911789,0.0755972360565498,0.0137884905860713,0.0809090546816537,0.0133434850479279,0.0244026811614396,0.0111925807922752,0.0445738766171471,0.0231752304084266,0.0294120981326476,0.00928876892564692,0.0123339470647166,0.0163462385328667,0.0149438350106254,0.0748162495188089,0.0265047475079157,0.0290497148719919,0.0392044149976266,0.0322549123289516,0.0423227017516303,0.0240549394683511,0.0378117879736119,0
"GH139",0.0536480021729848,0.0474386773170215,0.0298689333049807,0.0231377744569289,0.0182207361621784,0.0764280377177887,0.0555256729838255,0.0312383638979312,0.0208944292068482,0.0423768800101721,0.0311391891246652,0.0636644927011857,0.0171166638274446,0.0267962635312909,0.0428451783907193,0.0299230105040146,0.0188983352132394,0.0395851357851566,0.0287156675603677,0.115125439502207,0.0112394678765707,0.0183212389726699,0.0163474831489628,0.0372912668779883,0.0349185355745421,0.0338337044804827,0.0346913720935384,0.0300617072410911,0.0390511098636806,0.0338690856926351,0.0666027766601679,0.0267286686638293,0.0681193768454441,0.0227031646301735,0.0233681198959839,0.0367494303214446,0.044412007654906,0,0,0,0.00106751742658411,0,0.00556167052698508,0,0,0,0,0,0,0,0,0,0.00260616634629657,0,0,0.0111606059365776,0,0,0.0753321278540521,0,0,0,0,0,0,0,0,0.00153876886865227,0,0,0,0,0.0229793193048055,0,0,0,0.00786822174972281,0,0,0,0,0,0,0,0,0.0594512504631181,0,0,0,0,0.0537804524024036,0,0.0579908552215608,0.00235349581057647,0,0,0,0.0272963901888347,0,0,0,0,0,0,0.0152092450979329,0,0,0,0.0143233732175069,0,0,0
"GH140",0.121422259382757,0.0975075656111865,0.0920028334302342,0.0468580161501285,0.0983613916772157,0.0790310105164621,0.128128527383308,0.0729861936803576,0.0605120825402307,0.0900354324624151,0.0797154055405182,0.113925719956914,0.0452444898124622,0.0474932833973894,0.0571654679364614,0.0614015678509506,0.105905617153193,0.0993753872918558,0.072020586833195,0.149366830845087,0.0348010083349103,0.0381093232662137,0.0361460845256961,0.115097071461958,0.138434193857037,0.111629887182009,0.0953967389573264,0.0810049117316422,0.0720659396741762,0.0728744929294359,0.142183909321841,0.0534198437855752,0.120377930168052,0.0860123439120531,0.117054360299408,0.12170719945272,0.113292178531051,0.0348610235051041,0.0581964673176778,0.137915358666364,0.0265241146541576,0.0829374752431494,0.0154605060666372,0,0.0600469238167741,0.0111285217669059,0.0129921642545802,0.00934078932610624,0.028985453624931,0.0617892191049567,0.0668636577869909,0.106445624137975,0.0505454077879001,0,0.233111639260504,0.0809940059945193,0.0493317107382456,0.0626047132989976,0.168198983793709,0.0828880388044051,0.0710413548269003,0.0600066867317537,0.0203146424616666,0.0719315949353229,0.159234925673476,0.0602448848230407,0.0382501081319924,0.118340182536463,0.0578212623258414,0.023218475889032,0.0329059510471591,0.0965579324257733,0.045343365673764,0.0163839047154632,0.0152047399974451,0.0157529906263555,0,0.0601407263881629,0,0.103373809099558,0,0.0421425520527993,0.0561525929409942,0.13224213904091,0.082639536376183,0.200519185386061,0.0251907593789085,0.0288457122963323,0.0595363592116561,0.0501896939150073,0.174931830564253,0.109666704001193,0.183207607618226,0.0344921896271604,0.0386372227047666,0.0111925807922752,0.0624241836618568,0.0486543325459866,0.0294120981326476,0.0256525557730988,0.0147550948923518,0.0583697745195008,0.0736062233580596,0.0748162495188089,0.0542904334930085,0.110210869729064,0.131862462166964,0.0641899718426397,0.0686723569412952,0.0843230706848756,0.0955496959879278,0.0667847702972485
"GH141",0.131623174401604,0.106637610397742,0.068265289603027,0.0726312657706809,0.070729779600191,0.113278176151097,0.0710862912304489,0.0614819617190433,0.0644571335302317,0.1005752883176,0.0693558087019503,0.126064201977577,0.0697869350996527,0.0452565100557641,0.0568529186295005,0.0659698135139626,0.0453192564536751,0.0959227467069458,0.0725549995920832,0.160432276355705,0.149864222746476,0.0891714512234619,0.0388721944895587,0.127077946324053,0.0987962750794092,0.0800924285256215,0.0733602579583402,0.0816225415250837,0.0869360264306226,0.0664470539540714,0.107886491483688,0.046182556710228,0.099421124975919,0.0530772072219153,0.0396823996221086,0.0641904272940586,0.105533282309751,0,0,0.0413914019279845,0.0203962707782803,0.0779608280237381,0.0111233410539701,0.0395644479514255,0.0117717299387016,0.289499372289939,0,0.00934078932610624,0.028985453624931,0.0617892191049567,0.022035183901801,0.0191672019002832,0.0505454077879001,0,0.0116214747608818,0.0282377286660685,0.021981157459882,0.0626047132989976,0.177845115705875,0.0828880388044051,0.0168537141516214,0.0456054226542546,0.0203146424616666,0.0244667920446825,0.0936128569215372,0.322658245902654,0.029667891032703,0.0660375881985966,0.0235948827907552,0,0.0329059510471591,0.0322494958715836,0.0788498550873949,0.00649479620494079,0.0560928550885981,0.0157529906263555,0.0106136517755137,0.0199697833777732,0.0339954771001459,0.0137674980881475,0.0291238995386834,0.0172303830820958,0.0494604004827586,0.0541525801775794,0.0385560099486786,0.151941498186229,0.0184501501685021,0.0246189159938762,0.00695149579173882,0.0521481927295776,0.18933582100398,0.0137884905860713,0.191314694525749,0.021670044711028,0.0244026811614396,0.0111925807922752,0.0445738766171471,0.0489782711778853,0.0294120981326476,0.00928876892564692,0.0123339470647166,0.052541327180652,0.0149438350106254,0.0748162495188089,0.0265047475079157,0.0290497148719919,0.0392044149976266,0.0322549123289516,0.0607599381078989,0.0240549394683511,0.0378117879736119,0
"GH142",0.0686615420681324,0.0426147017768913,0.0327788521544616,0.0254445749705216,0.0213860652956895,0.0331843023434235,0.0347045216266605,0.02400385588865,0.0251296245991279,0.0490101550468765,0.0279420161999617,0.0587331317866025,0.0204156846570378,0.022387412485762,0.0156514349833607,0.0371924103069119,0.0253392946166628,0.0409949775453365,0.0306799950265652,0.0729716794547093,0.0154582198738838,0.0824549397798949,0.0164029507038691,0.0457051993713524,0.0512371539949071,0.0337128806552116,0.0415528447668321,0.0369457254650434,0.0461716779791663,0.0254987566536876,0.0616983420019857,0.0216753608338646,0.0693948131567641,0.0272586216072203,0.0220526707558178,0.0429391193741707,0.0502990795478311,0,0,0.0413914019279845,0.0193287533516962,0.0779608280237381,0.00556167052698508,0,0.0117717299387016,0.00261355928765253,0,0.00934078932610624,0.028985453624931,0.0617892191049567,0.022035183901801,0.0191672019002832,0.0479392414416035,0,0.0176806525612636,0.0387147822668351,0.021981157459882,0.0626047132989976,0.0937777875757273,0.0828880388044051,0.0168537141516214,0.0459911329852342,0.0203146424616666,0.0276359409952065,0.0936128569215372,0.0139814679857779,0.029667891032703,0.0165880505062017,0.036188849560122,0,0.0329059510471591,0.0322494958715836,0.0256853604521383,0.00649479620494079,0.0110756276578817,0.0157529906263555,0,0.0301435074018033,0.0879023884633019,0.0240068519305293,0.0172939179381655,0.0206447432571587,0.0494604004827586,0.0541525801775794,0.0385560099486786,0.0655881757714518,0.0206557697779803,0.0278121871769415,0.0160216572479649,0.0409731896782507,0.0771438118955084,0.0137884905860713,0.0823846616260339,0.0133434850479279,0.0244026811614396,0.0111925807922752,0.0445738766171471,0.0231752304084266,0.0294120981326476,0.00928876892564692,0.0123339470647166,0.0163462385328667,0.0149438350106254,0.0748162495188089,0.0265047475079157,0.0290497148719919,0.048540413748172,0.0322549123289516,0.0423227017516303,0.0240549394683511,0.0378117879736119,0
"GH143",0.0533993758782027,0.0385713899928102,0.030156579340451,0.0254917748644477,0.0213679502430887,0.0254072982672502,0.0295189794022998,0.0348932623193037,0.0247838113807593,0.0461180578381584,0.035225415924071,0.0491054007472364,0.0156178730709854,0.0123544556821625,0.0114572683733888,0.0222281727626481,0.0167317616003068,0.0398945082747427,0.0233682607697663,0.0672709501865071,0.0151696416145152,0.016178787464,0.0148240085985861,0.0421673695561172,0.0349185355745421,0.031695063208273,0.0322436055888616,0.0300046522394745,0.039170265689116,0.0242276765945997,0.0518698569289239,0.0267330286992944,0.0681349215693566,0.0276351748994203,0.0220497462698369,0.0344328487473885,0.0453468791515871,0.00526404422275411,0,0.0413914019279845,0.0193287533516962,0.0779608280237381,0.0074478118374485,0,0.0117717299387016,0.0142548371468198,0,0.00934078932610624,0.028985453624931,0.0617892191049567,0.022035183901801,0.0191672019002832,0.0479392414416035,0,0.0116214747608818,0.0246637605389253,0.021981157459882,0.0626047132989976,0.0920633449033429,0.0828880388044051,0.0168537141516214,0.0432330817385601,0.0203146424616666,0.0244667920446825,0.0936128569215372,0.0139814679857779,0.029667891032703,0.00277469873149711,0.0235948827907552,0,0.0329059510471591,0.0322494958715836,0.0229793193048055,0.00649479620494079,0.0106081975942051,0.0157529906263555,0,0.0199697833777732,0,0.0256733433342528,0,0,0.0494604004827586,0.0571093702359044,0.0385560099486786,0.075701553497372,0.0184501501685021,0.0120587344324709,0.00695149579173882,0.0376286212911789,0.0770256850661718,0.0137884905860713,0.084922253293494,0.0198241664519885,0.0244026811614396,0.0111925807922752,0.0445738766171471,0.0258030407694588,0.0294120981326476,0.0105548620260264,0.0176938011353704,0.0163462385328667,0.0149438350106254,0.0748162495188089,0.0265047475079157,0.0290497148719919,0.0392044149976266,0.0322549123289516,0.0423227017516303,0.0240549394683511,0.0378117879736119,0
"GH144",0.206518056754776,0.289392776834237,0.100862193765941,0.0488941382042788,0.0756351886243565,0.108700571749299,0.14621305447163,0.229137785300717,0.196954703053762,0.194758187126304,0.102661680364388,0.15519661967879,0.183120022882115,0.063521100107342,0.0455302942075961,0.117231935181533,0.112919728973227,0.229980649047039,0.28039555749541,0.235263450530943,0.0550648802435711,0.0875587430854528,0.0938948695063169,0.115994360316368,0.119365183411806,0.131387651304987,0.170403944714301,0.148076490411376,0.227073381593637,0.0807316496568177,0.136680197812282,0.108023123909975,0.251836625508469,0.15654762388859,0.133354325472262,0.161757605541176,0.251240364870486,0,0.0274752799604974,0.0556412145120759,0.028132904838024,0.0779608280237381,0.00665459152728138,0.0791288959028509,0.0297384614351013,0.011725976515863,0,0,0.028985453624931,0.0617892191049567,0.0318657081189204,0.0155237181319407,0.0545132725925732,0,0.0619001126247079,0.0528421630579732,0.0388151892311914,0.0626047132989976,0.323366521967975,0.0352893848170994,0.0439475344892609,0.0449099708404839,0.0203146424616666,0.0146751335119575,0.095733931827925,0.0291683662496476,0.0339589995823477,0.0277603575094129,0.0367915839824155,0,0.0704117753276984,0.0644037141486785,0.0859561513333557,0.0149526982710162,0.115506131853823,0.0157529906263555,0,0.0266991727908929,0.0840468605586053,0.0339482860049692,0,0.00912055731895238,0.0494604004827586,0.063969805145083,0.0484605705799519,0.237771388252342,0.0275867835666424,0.010667622165698,0.012709937409008,0.0439091576030931,0.412691019449993,0.0687965360949051,0.404743875488162,0.0241609994816548,0.0235500441981743,0.0132212141752516,0.0428145716818779,0.0978781341208766,0.0294120981326476,0.0240941097868308,0.0241917785387947,0.0201586119588739,0.0411431005503283,0.0748162495188089,0,0.0559617607110253,0.0458346492917001,0.0358121286591398,0.045940961479428,0.0620564293200733,0.0378117879736119,0
